"names","long","lat","Label","inout"
"คาลเท็กซ์ สาขาตรัง เอส เค ธนาทิพย์",99.6040631,7.5769216,"Caltex",1
"คาลเท็กซ์ สาขาแพนด้า สตาร์ออยล์ 00003",100.0247788,19.5156623,"Caltex",1
"คาลเท็กซ์ สาขาจารุวรรณ บริการ (1999)",100.9085402,12.8919868,"Caltex",1
"คาลเท็กซ์ สาขาดาวศรีไทยใหม่ 2006",102.7704833,17.4212098,"Caltex",1
"คาลเท็กซ์ สาขาดาวเดี่ยว",100.32356,14.0348176,"Caltex",1
"คาลเท็กซ์ สาขาซุปเปอร์สปีด",102.8043327,16.4433743,"Caltex",1
"คาลเท็กซ์ สาขามีแสงปิโตรเลียมเพชรบูรณ์",101.1838423,16.7228341,"Caltex",1
"คาลเท็กซ์ สาขาศรีษะเกษแสงอรุณ",104.3625392,15.0577737,"Caltex",1
"คาลเท็กซ์ สาขาดีเดย์ ปิโตรเลียม",98.9488676,18.9142179,"Caltex",1
"คาลเท็กซ์ สาขาณรงค์ชัยโรจนะ 1",100.6906988,14.2186473,"Caltex",1
"คาลเท็กซ์ สาขากบินทร์บุรีพรพิชัย",101.7677103,14.0098564,"Caltex",1
"คาลเท็กซ์ สาขาช.วิบูลย์บริการ 1996",103.0347619,17.1340008,"Caltex",1
"คาลเท็กซ์ สาขาแพนด้า สตาร์ออยล์ 00004",100.2431893,19.5680529,"Caltex",1
"คาลเท็กซ์ สาขาบ่อทองก้าวหน้า",100.1711111,16.6348755,"Caltex",1
"คาลเท็กซ์ สาขาช่วงรังษี",100.9585972,13.5561571,"Caltex",1
"คาลเท็กซ์ สาขาปราจีนไพบูลย์กิจ",102.1766182,13.2194323,"Caltex",1
"คาลเท็กซ์ สาขามานิตย์ออยล์ แอนด์ เซอร์วิส",98.6155332,9.8477114,"Caltex",1
"คาลเท็กซ์ สาขาพรวิจิตรปักธงชัย",102.0375565,14.6819253,"Caltex",1
"คาลเท็กซ์ สาขาก.กาญจนชัย นครสวรรค์",100.1383953,15.7080725,"Caltex",1
"คาลเท็กซ์ สาขาระยองทรัพย์ ปิโตรเลียม",101.2844288,12.6822636,"Caltex",1
"คาลเท็กซ์ สาขาบ้านดุง อุดมทรัพย์",103.259613,17.6993408,"Caltex",1
"คาลเท็กซ์ สาขาทาการ่า โฮม",99.0890775,10.3532395,"Caltex",1
"คาลเท็กซ์ สาขาแสงอารีย์บริการ",100.1832308,14.0000652,"Caltex",1
"คาลเท็กซ์ สาขาสุวรรณเอสแอลเคบริการ",104.4490398,16.9357968,"Caltex",1
"คาลเท็กซ์ สาขาดาวศรีพลัง สาขา 5",100.6106197,14.145905,"Caltex",1
"คาลเท็กซ์ สาขาซี 123 เจ สาขา 3",101.0943707,13.8090199,"Caltex",1
"คาลเท็กซ์ สาขาเต็กย้ง ประเสริฐทรัพย์",101.2546097,13.4004937,"Caltex",1
"คาลเท็กซ์ สาขาพิชัยบริการ",103.088131,18.026107,"Caltex",1
"คาลเท็กซ์ สาขาพี.เอ็ม. ออยล์ (สาขา2)",99.315791,8.8841067,"Caltex",1
"คาลเท็กซ์ สาขาพี.เอ็ม. ออยล์",99.303129,8.892537,"Caltex",1
"คาลเท็กซ์ สาขารุ่งธเนศ",103.324078,18.3472654,"Caltex",1
"คาลเท็กซ์ สาขาเฉวงออยล์",100.0624404,9.5301913,"Caltex",1
"คาลเท็กซ์ สาขาณรงค์ชัยโรจนะ 2",100.6512082,14.3032071,"Caltex",1
"คาลเท็กซ์ สาขาดาวณัฏฐชัยบริการ",102.6914027,17.5877728,"Caltex",1
"คาลเท็กซ์ สาขาวณิชชากรบริการ",101.5186471,14.0631418,"Caltex",1
"คาลเท็กซ์ สาขาพรมยุรี เซอร์วิส สาขา1",101.0850688,12.7398123,"Caltex",1
"คาลเท็กซ์ สาขารวยนิรันดร์ ออยล์ แอนด์ เซอร์วิส",100.3123363,16.9971571,"Caltex",1
"คาลเท็กซ์ สาขาช.วิบูลย์ศรีธาตุ",103.2208641,16.9758352,"Caltex",1
"คาลเท็กซ์ สาขาสหชัยแก๊สราชบุรี",99.8158833,13.5491109,"Caltex",1
"คาลเท็กซ์ สาขาประเสริฐชัยป่าพุทรา",99.9019291,16.1048343,"Caltex",1
"คาลเท็กซ์ สาขาพิมพ์ทอง ปิโตรเลียม",99.8258655,17.3132221,"Caltex",1
"คาลเท็กซ์ สาขาปัญญายิ่งการปิโตรเลียม",101.6507144,12.7828091,"Caltex",1
"คาลเท็กซ์ สาขาน้ำมันกิตติพศ",102.8860016,16.7294601,"Caltex",1
"คาลเท็กซ์ สาขายู.เอ.เอส.ที.",100.44413,13.82355,"Caltex",1
"คาลเท็กซ์ สาขาดร.แก๊ส แปดริ้ว",101.0520388,13.6773234,"Caltex",1
"คาลเท็กซ์ สาขาณรงค์ชัยโรจนะ 3",99.9334759,16.6622232,"Caltex",1
"คาลเท็กซ์ สาขาวิทยาออยล์",103.8188035,16.6682231,"Caltex",1
"คาลเท็กซ์ สาขาดาวใจออยล์",100.3042806,16.5774825,"Caltex",1
"คาลเท็กซ์ สาขาดาวเวียงพิงค์",99.0432015,18.7080492,"Caltex",1
"คาลเท็กซ์ สาขาหนึ่งกลการ",99.9744882,8.4178146,"Caltex",1
"คาลเท็กซ์ สาขาศรีกมลยิ่งเจริญปิโตรเลี่ยม",99.9353318,18.8385983,"Caltex",1
"คาลเท็กซ์ สาขาศรีสัชออยล์",99.760326,17.530682,"Caltex",1
"คาลเท็กซ์ สาขาบ้านดุง อุดมทรัพย์ สาขา1",103.5596757,17.880999,"Caltex",1
"คาลเท็กซ์ สาขาไพสิฐ ปิโตรเลียม",102.9608886,17.0778815,"Caltex",1
"คาลเท็กซ์ สาขาดาวตะโหมด",100.0919243,7.3349669,"Caltex",1
"คาลเท็กซ์ สาขาบุญประดับเซอร์วิส ออยล์",100.461354,14.49861,"Caltex",1
"คาลเท็กซ์ สาขาท่ากลางปิโตรเลียม",99.5942818,7.5608944,"Caltex",1
"คาลเท็กซ์ สาขาสุกัญญา เซอร์วิส แอนด์ รีไซเคิล",101.207047,17.2125546,"Caltex",1
"คาลเท็กซ์ สาขายกตะวัน",98.8844576,8.1696837,"Caltex",1
"คาลเท็กซ์ สาขาสมาร์ท เทค",102.5011247,13.716196,"Caltex",1
"คาลเท็กซ์ สาขาสหแสงหิรัญปิโตรเลียม",101.7969444,16.0908333,"Caltex",1
"คาลเท็กซ์ สาขาสามทองบริการ",103.4458089,16.5040346,"Caltex",1
"คาลเท็กซ์ สาขาภูเก็ต แอลพีจี และ ปิโตรเลียม",98.3538622,7.9918188,"Caltex",1
"คาลเท็กซ์ สาขาทองคำคาร์แคร์",100.5421788,13.7585281,"Caltex",1
"คาลเท็กซ์ สาขาแก้วมาบริการ",101.7466898,17.5831558,"Caltex",1
"คาลเท็กซ์ สาขาดาวในเมือง",100.5931549,7.1979011,"Caltex",1
"คาลเท็กซ์ สาขาตั้งเซ่งฮงหนองคาย",102.7567215,17.8884743,"Caltex",1
"คาลเท็กซ์ สาขาม่วงเจริญ",100.6106197,14.145905,"Caltex",1
"คาลเท็กซ์ สาขาเฉลิมพัชร ปิโตรเลียม",105.044052,14.9140128,"Caltex",1
"คาลเท็กซ์ สาขาเคเอสเอ็ม บางแก้ว ออยล์ แอนด์ แก๊ส",99.9425411,13.3162787,"Caltex",1
"คาลเท็กซ์ สาขาเต็กย้ง อุดมทรัพย์",101.1079539,13.0685275,"Caltex",1
"คาลเท็กซ์ สาขารังษีปิโตร",98.6050736,16.7442623,"Caltex",1
"คาลเท็กซ์ สาขาเอกวราวุฒิ",100.5486389,13.6665521,"Caltex",1
"คาลเท็กซ์ สาขาพระบาทเวียงชัย",99.5086994,18.276923,"Caltex",1
"คาลเท็กซ์ สาขาท่าโรงช้างปิโตรเลียม",99.166277,9.0505201,"Caltex",1
"คาลเท็กซ์ สาขางานทวีบริการ",98.3903322,7.8903869,"Caltex",1
"คาลเท็กซ์ สาขาป่าตอง ปิโตรเลี่ยม",98.3080116,7.9027845,"Caltex",1
"คาลเท็กซ์ สาขานำรุ่งเรืองปิโตรเลียม",100.3610179,20.2024325,"Caltex",1
"คาลเท็กซ์ สาขาสังขะรุ่งเรือง",104.8546137,15.2359174,"Caltex",1
"คาลเท็กซ์ สาขาเคเอ็มบี ปิโตรเลียม",102.5699643,17.8111448,"Caltex",1
"คาลเท็กซ์ สาขาแพนด้า สตาร์ออยล์ 00002",99.1216599,18.7557146,"Caltex",1
"คาลเท็กซ์ สาขาอัมพรอนันต์",102.8187815,16.440713,"Caltex",1
"คาลเท็กซ์ สาขากิจบุญแก้วออยล์แอนด์เซอร์วิส",99.3345727,9.1292536,"Caltex",1
"คาลเท็กซ์ สาขาที-เอ ฟาสต์",100.3930605,13.6269227,"Caltex",1
"คาลเท็กซ์ สาขาแสงชัยออยล์",101.0938079,14.6029483,"Caltex",1
"คาลเท็กซ์ สาขาเล้าตระกูล",100.9920051,14.2520572,"Caltex",1
"คาลเท็กซ์ สาขาดาวณัฏฐชัย บริการ2",102.4244769,17.6815977,"Caltex",1
"คาลเท็กซ์ สาขาลิ้มเฮง ปิโตรเลียม",100.2914951,17.1008722,"Caltex",1
"คาลเท็กซ์ สาขาราชพฤกษ์ ออโต้แก๊ส",100.3662203,13.8975033,"Caltex",1
"คาลเท็กซ์ สาขาแชปู่กุ่ย",100.4598928,14.0495071,"Caltex",1
"คาลเท็กซ์ สาขาสุพล รัตนา ออยล์",99.2231387,8.5823655,"Caltex",1
"คาลเท็กซ์ สาขาที-เอ ไบรท์",100.2290326,13.7016218,"Caltex",1
"คาลเท็กซ์ สาขาดาวณัฏฐชัยบริการ สาขา 1",102.5797272,17.6683536,"Caltex",1
"คาลเท็กซ์ สาขาไทยสัมพันธ์ปราการ",100.6553605,13.6161229,"Caltex",1
"คาลเท็กซ์ สาขาณรงค์ชัยโรจนะ",100.6388801,14.2863143,"Caltex",1
"คาลเท็กซ์ สาขาสตาร์ คอร์ปอเรชั่น-ไชยปราการ",99.1403946,19.7301175,"Caltex",1
"คาลเท็กซ์ สาขาบัวทอง รุ่งเรืองออยล์",102.1804261,17.7429031,"Caltex",1
"คาลเท็กซ์ สาขาน้ำมันดาวร้อยเอ็ด",103.9608091,16.3019291,"Caltex",1
"คาลเท็กซ์ สาขาทุ่งหลวงเชื้อเพลิง",98.3041748,7.9895263,"Caltex",1
"คาลเท็กซ์ สาขามีโชคปิโตรเลียม",100.5634627,13.8192243,"Caltex",1
"คาลเท็กซ์ สาขาเอสซีจี เอ็นเนอยี่",100.6639953,14.0791654,"Caltex",1
"คาลเท็กซ์ สาขาเรืองสินไทย แก๊ส แอนด์ ออยล์",102.7993721,17.4261444,"Caltex",1
"คาลเท็กซ์ สาขานางรองทองสมหมาย",102.8049389,14.633411,"Caltex",1
"คาลเท็กซ์ สาขาอาร์ทูเอ็น สตาร์",100.6106197,14.145905,"Caltex",1
"คาลเท็กซ์ สาขาช.วิบูลย์พรเจริญ",103.7115408,18.0351141,"Caltex",1
"คาลเท็กซ์ สาขาศุภสัณห์ ปิโตรเลียม",99.8204221,13.3781765,"Caltex",1
"คาลเท็กซ์ สาขาอรัญธานีออยล์",102.52244,13.6799731,"Caltex",1
"คาลเท็กซ์ สาขาพรสิทธิ์ ไพรสณฑ์",99.5228528,8.2607711,"Caltex",1
"คาลเท็กซ์ สาขาปฐมออยล์ (2002)",99.8738759,13.6575636,"Caltex",1
"คาลเท็กซ์ สาขาเอสเอสวาย ปิโตรเลียม",101.1307952,13.6690375,"Caltex",1
